Logger,Date,Time,D,Day,PAR,Temperature
B,05/11/2021, 04:30:00,29,28.85416667,0,NA
B,05/11/2021, 04:40:00,29,28.86111111,0,NA
B,05/11/2021, 04:50:00,29,28.86805556,0,NA
B,05/11/2021, 05:00:00,29,28.875,0,NA
B,05/11/2021, 05:10:00,29,28.88194444,0,NA
B,05/11/2021, 05:20:00,29,28.88888889,0,NA
B,05/11/2021, 05:30:00,29,28.89583333,0,NA
B,05/11/2021, 05:40:00,29,28.90277778,0,NA
B,05/11/2021, 05:50:00,29,28.90972222,0,NA
B,05/11/2021, 06:00:00,29,28.91666667,0,NA
B,05/11/2021, 06:10:00,29,28.92361111,0,NA
B,05/11/2021, 06:20:00,29,28.93055556,0,NA
B,05/11/2021, 06:30:00,29,28.9375,0,NA
B,05/11/2021, 06:40:00,29,28.94444444,0,NA
B,05/11/2021, 06:50:00,29,28.95138889,0,NA
B,05/11/2021, 07:00:00,29,28.95833333,0,NA
B,05/11/2021, 07:10:00,29,28.96527778,1,NA
B,05/11/2021, 07:20:00,29,28.97222222,3,NA
B,05/11/2021, 07:30:00,29,28.97916667,2,NA
B,05/11/2021, 07:40:00,29,28.98611111,2,NA
B,05/11/2021, 07:50:00,29,28.99305556,6,NA
B,05/11/2021, 08:00:00,29,29,11,NA
B,05/11/2021, 08:10:00,30,29.00694444,14,NA
B,05/11/2021, 08:20:00,30,29.01388889,15,NA
B,05/11/2021, 08:30:00,30,29.02083333,30,NA
B,05/11/2021, 08:40:00,30,29.02777778,40,NA
B,05/11/2021, 08:50:00,30,29.03472222,59,NA
B,05/11/2021, 09:00:00,30,29.04166667,75,NA
B,05/11/2021, 09:10:00,30,29.04861111,111,NA
B,05/11/2021, 09:20:00,30,29.05555556,139,NA
B,05/11/2021, 09:30:00,30,29.0625,117,NA
B,05/11/2021, 09:40:00,30,29.06944444,142,NA
B,05/11/2021, 09:50:00,30,29.07638889,191,NA
B,05/11/2021, 10:00:00,30,29.08333333,168,NA
B,05/11/2021, 10:10:00,30,29.09027778,124,NA
B,05/11/2021, 10:20:00,30,29.09722222,170,NA
B,05/11/2021, 10:30:00,30,29.10416667,308,NA
B,05/11/2021, 10:40:00,30,29.11111111,197,NA
B,05/11/2021, 10:50:00,30,29.11805556,121,NA
B,05/11/2021, 11:00:00,30,29.125,267,NA
B,05/11/2021, 11:10:00,30,29.13194444,301,NA
B,05/11/2021, 11:20:00,30,29.13888889,306,NA
B,05/11/2021, 11:30:00,30,29.14583333,250,NA
B,05/11/2021, 11:40:00,30,29.15277778,329,NA
B,05/11/2021, 11:50:00,30,29.15972222,175,NA
B,05/11/2021, 12:00:00,30,29.16666667,190,NA
B,05/11/2021, 12:10:00,30,29.17361111,193,NA
B,05/11/2021, 12:20:00,30,29.18055556,254,NA
B,05/11/2021, 12:30:00,30,29.1875,356,NA
B,05/11/2021, 12:40:00,30,29.19444444,453,NA
B,05/11/2021, 12:50:00,30,29.20138889,210,NA
B,05/11/2021, 13:00:00,30,29.20833333,300,NA
B,05/11/2021, 13:10:00,30,29.21527778,285,NA
B,05/11/2021, 13:20:00,30,29.22222222,196,NA
B,05/11/2021, 13:30:00,30,29.22916667,134,NA
B,05/11/2021, 13:40:00,30,29.23611111,173,NA
B,05/11/2021, 13:50:00,30,29.24305556,205,NA
B,05/11/2021, 14:00:00,30,29.25,177,NA
B,05/11/2021, 14:10:00,30,29.25694444,229,NA
B,05/11/2021, 14:20:00,30,29.26388889,228,NA
B,05/11/2021, 14:30:00,30,29.27083333,221,NA
B,05/11/2021, 14:40:00,30,29.27777778,228,NA
B,05/11/2021, 14:50:00,30,29.28472222,180,NA
B,05/11/2021, 15:00:00,30,29.29166667,179,NA
B,05/11/2021, 15:10:00,30,29.29861111,163,NA
B,05/11/2021, 15:20:00,30,29.30555556,147,NA
B,05/11/2021, 15:30:00,30,29.3125,119,NA
B,05/11/2021, 15:40:00,30,29.31944444,83,NA
B,05/11/2021, 15:50:00,30,29.32638889,62,NA
B,05/11/2021, 16:00:00,30,29.33333333,45,NA
B,05/11/2021, 16:10:00,30,29.34027778,31,NA
B,05/11/2021, 16:20:00,30,29.34722222,29,NA
B,05/11/2021, 16:30:00,30,29.35416667,15,NA
B,05/11/2021, 16:40:00,30,29.36111111,13,NA
B,05/11/2021, 16:50:00,30,29.36805556,6,NA
B,05/11/2021, 17:00:00,30,29.375,2,NA
B,05/11/2021, 17:10:00,30,29.38194444,0,NA
B,05/11/2021, 17:20:00,30,29.38888889,0,NA
B,05/11/2021, 17:30:00,30,29.39583333,0,NA
B,05/11/2021, 17:40:00,30,29.40277778,0,NA
B,05/11/2021, 17:50:00,30,29.40972222,0,NA
B,05/11/2021, 18:00:00,30,29.41666667,0,NA
B,05/11/2021, 18:10:00,30,29.42361111,0,NA
B,05/11/2021, 18:20:00,30,29.43055556,0,NA
B,05/11/2021, 18:30:00,30,29.4375,0,NA
B,05/11/2021, 18:40:00,30,29.44444444,0,NA
B,05/11/2021, 18:50:00,30,29.45138889,0,NA
B,05/11/2021, 19:00:00,30,29.45833333,0,NA
B,05/11/2021, 19:10:00,30,29.46527778,0,NA
B,05/11/2021, 19:20:00,30,29.47222222,0,NA
B,05/11/2021, 19:30:00,30,29.47916667,0,NA
B,05/11/2021, 19:40:00,30,29.48611111,0,NA
B,05/11/2021, 19:50:00,30,29.49305556,0,NA
B,05/11/2021, 20:00:00,30,29.5,0,NA
B,05/11/2021, 20:10:00,30,29.50694444,0,NA
B,05/11/2021, 20:20:00,30,29.51388889,0,NA
B,05/11/2021, 20:30:00,30,29.52083333,0,NA
B,05/11/2021, 20:40:00,30,29.52777778,0,NA
B,05/11/2021, 20:50:00,30,29.53472222,0,NA
B,05/11/2021, 21:00:00,30,29.54166667,0,NA
B,05/11/2021, 21:10:00,30,29.54861111,0,NA
B,05/11/2021, 21:20:00,30,29.55555556,0,NA
B,05/11/2021, 21:30:00,30,29.5625,0,NA
B,05/11/2021, 21:40:00,30,29.56944444,0,NA
B,05/11/2021, 21:50:00,30,29.57638889,0,NA
B,05/11/2021, 22:00:00,30,29.58333333,0,NA
B,05/11/2021, 22:10:00,30,29.59027778,0,NA
B,05/11/2021, 22:20:00,30,29.59722222,0,NA
B,05/11/2021, 22:30:00,30,29.60416667,0,NA
B,05/11/2021, 22:40:00,30,29.61111111,0,NA
B,05/11/2021, 22:50:00,30,29.61805556,0,NA
B,05/11/2021, 23:00:00,30,29.625,0,NA
B,05/11/2021, 23:10:00,30,29.63194444,0,NA
B,05/11/2021, 23:20:00,30,29.63888889,0,NA
B,05/11/2021, 23:30:00,30,29.64583333,0,NA
B,05/11/2021, 23:40:00,30,29.65277778,0,NA
B,05/11/2021, 23:50:00,30,29.65972222,0,NA
B,05/11/2021, 24:00:00,30,29.66666667,0,NA
B,06/11/2021, 00:10:00,30,29.67361111,0,NA
B,06/11/2021, 00:20:00,30,29.68055556,0,NA
B,06/11/2021, 00:30:00,30,29.6875,0,NA
B,06/11/2021, 00:40:00,30,29.69444444,0,NA
B,06/11/2021, 00:50:00,30,29.70138889,0,NA
B,06/11/2021, 01:00:00,30,29.70833333,0,NA
B,06/11/2021, 01:10:00,30,29.71527778,0,NA
B,06/11/2021, 01:20:00,30,29.72222222,0,NA
B,06/11/2021, 01:30:00,30,29.72916667,0,NA
B,06/11/2021, 01:40:00,30,29.73611111,0,NA
B,06/11/2021, 01:50:00,30,29.74305556,0,NA
B,06/11/2021, 02:00:00,30,29.75,0,NA
B,06/11/2021, 02:10:00,30,29.75694444,0,NA
B,06/11/2021, 02:20:00,30,29.76388889,0,NA
B,06/11/2021, 02:30:00,30,29.77083333,0,NA
B,06/11/2021, 02:40:00,30,29.77777778,0,NA
B,06/11/2021, 02:50:00,30,29.78472222,0,NA
B,06/11/2021, 03:00:00,30,29.79166667,0,NA
B,06/11/2021, 03:10:00,30,29.79861111,0,NA
B,06/11/2021, 03:20:00,30,29.80555556,0,NA
B,06/11/2021, 03:30:00,30,29.8125,0,NA
B,06/11/2021, 03:40:00,30,29.81944444,0,NA
B,06/11/2021, 03:50:00,30,29.82638889,0,NA
B,06/11/2021, 04:00:00,30,29.83333333,0,NA
B,06/11/2021, 04:10:00,30,29.84027778,0,NA
B,06/11/2021, 04:20:00,30,29.84722222,0,NA
B,06/11/2021, 04:30:00,30,29.85416667,0,NA
B,06/11/2021, 04:40:00,30,29.86111111,0,NA
B,06/11/2021, 04:50:00,30,29.86805556,0,NA
B,06/11/2021, 05:00:00,30,29.875,0,NA
B,06/11/2021, 05:10:00,30,29.88194444,0,NA
B,06/11/2021, 05:20:00,30,29.88888889,0,NA
B,06/11/2021, 05:30:00,30,29.89583333,0,NA
B,06/11/2021, 05:40:00,30,29.90277778,0,NA
B,06/11/2021, 05:50:00,30,29.90972222,0,NA
B,06/11/2021, 06:00:00,30,29.91666667,0,NA
B,06/11/2021, 06:10:00,30,29.92361111,0,NA
B,06/11/2021, 06:20:00,30,29.93055556,0,NA
B,06/11/2021, 06:30:00,30,29.9375,0,NA
B,06/11/2021, 06:40:00,30,29.94444444,0,NA
B,06/11/2021, 06:50:00,30,29.95138889,0,NA
B,06/11/2021, 07:00:00,30,29.95833333,0,NA
B,06/11/2021, 07:10:00,30,29.96527778,0,NA
B,06/11/2021, 07:20:00,30,29.97222222,0,NA
B,06/11/2021, 07:30:00,30,29.97916667,2,NA
B,06/11/2021, 07:40:00,30,29.98611111,4,NA
B,06/11/2021, 07:50:00,30,29.99305556,8,NA
B,06/11/2021, 08:00:00,30,30,18,NA
B,06/11/2021, 08:10:00,31,30.00694444,7,NA
B,06/11/2021, 08:20:00,31,30.01388889,2,NA
B,06/11/2021, 08:30:00,31,30.02083333,13,NA
B,06/11/2021, 08:40:00,31,30.02777778,12,NA
B,06/11/2021, 08:50:00,31,30.03472222,8,NA
B,06/11/2021, 09:00:00,31,30.04166667,18,NA
B,06/11/2021, 09:10:00,31,30.04861111,19,NA
B,06/11/2021, 09:20:00,31,30.05555556,33,NA
B,06/11/2021, 09:30:00,31,30.0625,44,NA
B,06/11/2021, 09:40:00,31,30.06944444,76,NA
B,06/11/2021, 09:50:00,31,30.07638889,143,NA
B,06/11/2021, 10:00:00,31,30.08333333,53,NA
B,06/11/2021, 10:10:00,31,30.09027778,38,NA
B,06/11/2021, 10:20:00,31,30.09722222,61,NA
B,06/11/2021, 10:30:00,31,30.10416667,65,NA
B,06/11/2021, 10:40:00,31,30.11111111,101,NA
B,06/11/2021, 10:50:00,31,30.11805556,84,NA
B,06/11/2021, 11:00:00,31,30.125,41,NA
B,06/11/2021, 11:10:00,31,30.13194444,56,NA
B,06/11/2021, 11:20:00,31,30.13888889,45,NA
B,06/11/2021, 11:30:00,31,30.14583333,48,NA
B,06/11/2021, 11:40:00,31,30.15277778,95,NA
B,06/11/2021, 11:50:00,31,30.15972222,59,NA
B,06/11/2021, 12:00:00,31,30.16666667,48,NA
B,06/11/2021, 12:10:00,31,30.17361111,32,NA
B,06/11/2021, 12:20:00,31,30.18055556,37,NA
B,06/11/2021, 12:30:00,31,30.1875,37,NA
B,06/11/2021, 12:40:00,31,30.19444444,33,NA
B,06/11/2021, 12:50:00,31,30.20138889,36,NA
B,06/11/2021, 13:00:00,31,30.20833333,38,NA
B,06/11/2021, 13:10:00,31,30.21527778,31,NA
B,06/11/2021, 13:20:00,31,30.22222222,30,NA
B,06/11/2021, 13:30:00,31,30.22916667,23,NA
B,06/11/2021, 13:40:00,31,30.23611111,7,NA
B,06/11/2021, 13:50:00,31,30.24305556,9,NA
B,06/11/2021, 14:00:00,31,30.25,39,NA
B,06/11/2021, 14:10:00,31,30.25694444,70,NA
B,06/11/2021, 14:20:00,31,30.26388889,98,NA
B,06/11/2021, 14:30:00,31,30.27083333,166,NA
B,06/11/2021, 14:40:00,31,30.27777778,114,NA
B,06/11/2021, 14:50:00,31,30.28472222,133,NA
B,06/11/2021, 15:00:00,31,30.29166667,168,NA
B,06/11/2021, 15:10:00,31,30.29861111,149,NA
B,06/11/2021, 15:20:00,31,30.30555556,146,NA
B,06/11/2021, 15:30:00,31,30.3125,134,NA
B,06/11/2021, 15:40:00,31,30.31944444,136,NA
B,06/11/2021, 15:50:00,31,30.32638889,131,NA
B,06/11/2021, 16:00:00,31,30.33333333,93,NA
B,06/11/2021, 16:10:00,31,30.34027778,59,NA
B,06/11/2021, 16:20:00,31,30.34722222,28,NA
B,06/11/2021, 16:30:00,31,30.35416667,13,NA
B,06/11/2021, 16:40:00,31,30.36111111,11,NA
B,06/11/2021, 16:50:00,31,30.36805556,5,NA
B,06/11/2021, 17:00:00,31,30.375,1,NA
B,06/11/2021, 17:10:00,31,30.38194444,1,NA
B,06/11/2021, 17:20:00,31,30.38888889,0,NA
B,06/11/2021, 17:30:00,31,30.39583333,0,NA
B,06/11/2021, 17:40:00,31,30.40277778,0,NA
B,06/11/2021, 17:50:00,31,30.40972222,0,NA
B,06/11/2021, 18:00:00,31,30.41666667,0,NA
B,06/11/2021, 18:10:00,31,30.42361111,0,NA
B,06/11/2021, 18:20:00,31,30.43055556,0,NA
B,06/11/2021, 18:30:00,31,30.4375,0,NA
B,06/11/2021, 18:40:00,31,30.44444444,0,NA
B,06/11/2021, 18:50:00,31,30.45138889,0,NA
B,06/11/2021, 19:00:00,31,30.45833333,0,NA
B,06/11/2021, 19:10:00,31,30.46527778,0,NA
B,06/11/2021, 19:20:00,31,30.47222222,0,NA
B,06/11/2021, 19:30:00,31,30.47916667,0,NA
B,06/11/2021, 19:40:00,31,30.48611111,0,NA
B,06/11/2021, 19:50:00,31,30.49305556,0,NA
B,06/11/2021, 20:00:00,31,30.5,0,NA
B,06/11/2021, 20:10:00,31,30.50694444,0,NA
B,06/11/2021, 20:20:00,31,30.51388889,0,NA
B,06/11/2021, 20:30:00,31,30.52083333,0,NA
B,06/11/2021, 20:40:00,31,30.52777778,0,NA
B,06/11/2021, 20:50:00,31,30.53472222,0,NA
B,06/11/2021, 21:00:00,31,30.54166667,0,NA
B,06/11/2021, 21:10:00,31,30.54861111,0,NA
B,06/11/2021, 21:20:00,31,30.55555556,0,NA
B,06/11/2021, 21:30:00,31,30.5625,0,NA
B,06/11/2021, 21:40:00,31,30.56944444,0,NA
B,06/11/2021, 21:50:00,31,30.57638889,0,NA
B,06/11/2021, 22:00:00,31,30.58333333,0,NA
B,06/11/2021, 22:10:00,31,30.59027778,0,NA
B,06/11/2021, 22:20:00,31,30.59722222,0,NA
B,06/11/2021, 22:30:00,31,30.60416667,0,NA
B,06/11/2021, 22:40:00,31,30.61111111,0,NA
B,06/11/2021, 22:50:00,31,30.61805556,0,NA
B,06/11/2021, 23:00:00,31,30.625,0,NA
B,06/11/2021, 23:10:00,31,30.63194444,0,NA
B,06/11/2021, 23:20:00,31,30.63888889,0,NA
B,06/11/2021, 23:30:00,31,30.64583333,0,NA
B,06/11/2021, 23:40:00,31,30.65277778,0,NA
B,06/11/2021, 23:50:00,31,30.65972222,0,NA
B,06/11/2021, 24:00:00,31,30.66666667,0,NA
B,07/11/2021, 00:10:00,31,30.67361111,0,NA
B,07/11/2021, 00:20:00,31,30.68055556,0,NA
B,07/11/2021, 00:30:00,31,30.6875,0,NA
B,07/11/2021, 00:40:00,31,30.69444444,0,NA
B,07/11/2021, 00:50:00,31,30.70138889,0,NA
B,07/11/2021, 01:00:00,31,30.70833333,0,NA
B,07/11/2021, 01:10:00,31,30.71527778,0,NA
B,07/11/2021, 01:20:00,31,30.72222222,0,NA
B,07/11/2021, 01:30:00,31,30.72916667,0,NA
B,07/11/2021, 01:40:00,31,30.73611111,0,NA
B,07/11/2021, 01:50:00,31,30.74305556,0,NA
B,07/11/2021, 02:00:00,31,30.75,0,NA
B,07/11/2021, 02:10:00,31,30.75694444,0,NA
B,07/11/2021, 02:20:00,31,30.76388889,0,NA
B,07/11/2021, 02:30:00,31,30.77083333,0,NA
B,07/11/2021, 02:40:00,31,30.77777778,0,NA
B,07/11/2021, 02:50:00,31,30.78472222,0,NA
B,07/11/2021, 03:00:00,31,30.79166667,0,NA
B,07/11/2021, 03:10:00,31,30.79861111,0,NA
B,07/11/2021, 03:20:00,31,30.80555556,0,NA
B,07/11/2021, 03:30:00,31,30.8125,0,NA
B,07/11/2021, 03:40:00,31,30.81944444,0,NA
B,07/11/2021, 03:50:00,31,30.82638889,0,NA
B,07/11/2021, 04:00:00,31,30.83333333,0,NA
B,07/11/2021, 04:10:00,31,30.84027778,0,NA
B,07/11/2021, 04:20:00,31,30.84722222,0,NA
B,07/11/2021, 04:30:00,31,30.85416667,0,NA
B,07/11/2021, 04:40:00,31,30.86111111,0,NA
B,07/11/2021, 04:50:00,31,30.86805556,0,NA
B,07/11/2021, 05:00:00,31,30.875,0,NA
B,07/11/2021, 05:10:00,31,30.88194444,0,NA
B,07/11/2021, 05:20:00,31,30.88888889,0,NA
B,07/11/2021, 05:30:00,31,30.89583333,0,NA
B,07/11/2021, 05:40:00,31,30.90277778,0,NA
B,07/11/2021, 05:50:00,31,30.90972222,0,NA
B,07/11/2021, 06:00:00,31,30.91666667,0,NA
B,07/11/2021, 06:10:00,31,30.92361111,0,NA
B,07/11/2021, 06:20:00,31,30.93055556,0,NA
B,07/11/2021, 06:30:00,31,30.9375,0,NA
B,07/11/2021, 06:40:00,31,30.94444444,0,NA
B,07/11/2021, 06:50:00,31,30.95138889,0,NA
B,07/11/2021, 07:00:00,31,30.95833333,0,NA
B,07/11/2021, 07:10:00,31,30.96527778,0,NA
B,07/11/2021, 07:20:00,31,30.97222222,1,NA
B,07/11/2021, 07:30:00,31,30.97916667,6,NA
B,07/11/2021, 07:40:00,31,30.98611111,13,NA
B,07/11/2021, 07:50:00,31,30.99305556,37,NA
B,07/11/2021, 08:00:00,31,31,67,NA
B,07/11/2021, 08:10:00,32,31.00694444,94,NA
B,07/11/2021, 08:20:00,32,31.01388889,123,NA
B,07/11/2021, 08:30:00,32,31.02083333,179,NA
B,07/11/2021, 08:40:00,32,31.02777778,199,NA
B,07/11/2021, 08:50:00,32,31.03472222,322,NA
B,07/11/2021, 09:00:00,32,31.04166667,208,NA
B,07/11/2021, 09:10:00,32,31.04861111,82,NA
B,07/11/2021, 09:20:00,32,31.05555556,42,NA
B,07/11/2021, 09:30:00,32,31.0625,44,NA
B,07/11/2021, 09:40:00,32,31.06944444,35,NA
B,07/11/2021, 09:50:00,32,31.07638889,51,NA
B,07/11/2021, 10:00:00,32,31.08333333,34,NA
B,07/11/2021, 10:10:00,32,31.09027778,15,NA
B,07/11/2021, 10:20:00,32,31.09722222,159,NA
B,07/11/2021, 10:30:00,32,31.10416667,382,NA
B,07/11/2021, 10:40:00,32,31.11111111,354,NA
B,07/11/2021, 10:50:00,32,31.11805556,294,NA
B,07/11/2021, 11:00:00,32,31.125,389,NA
B,07/11/2021, 11:10:00,32,31.13194444,579,NA
B,07/11/2021, 11:20:00,32,31.13888889,562,NA
B,07/11/2021, 11:30:00,32,31.14583333,639,NA
B,07/11/2021, 11:40:00,32,31.15277778,459,NA
B,07/11/2021, 11:50:00,32,31.15972222,281,NA
B,07/11/2021, 12:00:00,32,31.16666667,364,NA
B,07/11/2021, 12:10:00,32,31.17361111,411,NA
B,07/11/2021, 12:20:00,32,31.18055556,492,NA
B,07/11/2021, 12:30:00,32,31.1875,399,NA
B,07/11/2021, 12:40:00,32,31.19444444,359,NA
B,07/11/2021, 12:50:00,32,31.20138889,368,NA
B,07/11/2021, 13:00:00,32,31.20833333,362,NA
B,07/11/2021, 13:10:00,32,31.21527778,284,NA
B,07/11/2021, 13:20:00,32,31.22222222,259,NA
B,07/11/2021, 13:30:00,32,31.22916667,262,NA
B,07/11/2021, 13:40:00,32,31.23611111,253,NA
B,07/11/2021, 13:50:00,32,31.24305556,244,NA
B,07/11/2021, 14:00:00,32,31.25,182,NA
B,07/11/2021, 14:10:00,32,31.25694444,163,NA
B,07/11/2021, 14:20:00,32,31.26388889,160,NA
B,07/11/2021, 14:30:00,32,31.27083333,137,NA
B,07/11/2021, 14:40:00,32,31.27777778,115,NA
B,07/11/2021, 14:50:00,32,31.28472222,139,NA
B,07/11/2021, 15:00:00,32,31.29166667,133,NA
B,07/11/2021, 15:10:00,32,31.29861111,106,NA
B,07/11/2021, 15:20:00,32,31.30555556,81,NA
B,07/11/2021, 15:30:00,32,31.3125,121,NA
B,07/11/2021, 15:40:00,32,31.31944444,118,NA
B,07/11/2021, 15:50:00,32,31.32638889,80,NA
B,07/11/2021, 16:00:00,32,31.33333333,73,NA
B,07/11/2021, 16:10:00,32,31.34027778,69,NA
B,07/11/2021, 16:20:00,32,31.34722222,61,NA
B,07/11/2021, 16:30:00,32,31.35416667,30,NA
B,07/11/2021, 16:40:00,32,31.36111111,15,NA
B,07/11/2021, 16:50:00,32,31.36805556,5,NA
B,07/11/2021, 17:00:00,32,31.375,1,NA
B,07/11/2021, 17:10:00,32,31.38194444,0,NA
B,07/11/2021, 17:20:00,32,31.38888889,0,NA
B,07/11/2021, 17:30:00,32,31.39583333,0,NA
B,07/11/2021, 17:40:00,32,31.40277778,0,NA
B,07/11/2021, 17:50:00,32,31.40972222,0,NA
B,07/11/2021, 18:00:00,32,31.41666667,0,NA
B,07/11/2021, 18:10:00,32,31.42361111,0,NA
B,07/11/2021, 18:20:00,32,31.43055556,0,NA
B,07/11/2021, 18:30:00,32,31.4375,0,NA
B,07/11/2021, 18:40:00,32,31.44444444,0,NA
B,07/11/2021, 18:50:00,32,31.45138889,0,NA
B,07/11/2021, 19:00:00,32,31.45833333,0,NA
B,07/11/2021, 19:10:00,32,31.46527778,0,NA
B,07/11/2021, 19:20:00,32,31.47222222,0,NA
B,07/11/2021, 19:30:00,32,31.47916667,0,NA
B,07/11/2021, 19:40:00,32,31.48611111,0,NA
B,07/11/2021, 19:50:00,32,31.49305556,0,NA
B,07/11/2021, 20:00:00,32,31.5,0,NA
B,07/11/2021, 20:10:00,32,31.50694444,0,NA
B,07/11/2021, 20:20:00,32,31.51388889,0,NA
B,07/11/2021, 20:30:00,32,31.52083333,0,NA
B,07/11/2021, 20:40:00,32,31.52777778,0,NA
B,07/11/2021, 20:50:00,32,31.53472222,0,NA
B,07/11/2021, 21:00:00,32,31.54166667,0,NA
B,07/11/2021, 21:10:00,32,31.54861111,0,NA
B,07/11/2021, 21:20:00,32,31.55555556,0,NA
B,07/11/2021, 21:30:00,32,31.5625,0,NA
B,07/11/2021, 21:40:00,32,31.56944444,0,NA
B,07/11/2021, 21:50:00,32,31.57638889,0,NA
B,07/11/2021, 22:00:00,32,31.58333333,0,NA
B,07/11/2021, 22:10:00,32,31.59027778,0,NA
B,07/11/2021, 22:20:00,32,31.59722222,0,NA
B,07/11/2021, 22:30:00,32,31.60416667,0,NA
B,07/11/2021, 22:40:00,32,31.61111111,0,NA
B,07/11/2021, 22:50:00,32,31.61805556,0,NA
B,07/11/2021, 23:00:00,32,31.625,0,NA
B,07/11/2021, 23:10:00,32,31.63194444,0,NA
B,07/11/2021, 23:20:00,32,31.63888889,0,NA
B,07/11/2021, 23:30:00,32,31.64583333,0,NA
B,07/11/2021, 23:40:00,32,31.65277778,0,NA
B,07/11/2021, 23:50:00,32,31.65972222,0,NA
B,07/11/2021, 24:00:00,32,31.66666667,0,NA
B,08/11/2021, 00:10:00,32,31.67361111,0,NA
B,08/11/2021, 00:20:00,32,31.68055556,0,NA
B,08/11/2021, 00:30:00,32,31.6875,0,NA
B,08/11/2021, 00:40:00,32,31.69444444,0,NA
B,08/11/2021, 00:50:00,32,31.70138889,0,NA
B,08/11/2021, 01:00:00,32,31.70833333,0,NA
B,08/11/2021, 01:10:00,32,31.71527778,0,NA
B,08/11/2021, 01:20:00,32,31.72222222,0,NA
B,08/11/2021, 01:30:00,32,31.72916667,0,NA
B,08/11/2021, 01:40:00,32,31.73611111,0,NA
B,08/11/2021, 01:50:00,32,31.74305556,0,NA
B,08/11/2021, 02:00:00,32,31.75,0,NA
B,08/11/2021, 02:10:00,32,31.75694444,0,NA
B,08/11/2021, 02:20:00,32,31.76388889,0,NA
B,08/11/2021, 02:30:00,32,31.77083333,0,NA
B,08/11/2021, 02:40:00,32,31.77777778,0,NA
B,08/11/2021, 02:50:00,32,31.78472222,0,NA
B,08/11/2021, 03:00:00,32,31.79166667,0,NA
B,08/11/2021, 03:10:00,32,31.79861111,0,NA
B,08/11/2021, 03:20:00,32,31.80555556,0,NA
B,08/11/2021, 03:30:00,32,31.8125,0,NA
B,08/11/2021, 03:40:00,32,31.81944444,0,NA
B,08/11/2021, 03:50:00,32,31.82638889,0,NA
B,08/11/2021, 04:00:00,32,31.83333333,0,NA
B,08/11/2021, 04:10:00,32,31.84027778,0,NA
B,08/11/2021, 04:20:00,32,31.84722222,0,NA
B,08/11/2021, 04:30:00,32,31.85416667,0,NA
B,08/11/2021, 04:40:00,32,31.86111111,0,NA
B,08/11/2021, 04:50:00,32,31.86805556,0,NA
B,08/11/2021, 05:00:00,32,31.875,0,NA
B,08/11/2021, 05:10:00,32,31.88194444,0,NA
B,08/11/2021, 05:20:00,32,31.88888889,0,NA
B,08/11/2021, 05:30:00,32,31.89583333,0,NA
B,08/11/2021, 05:40:00,32,31.90277778,0,NA
B,08/11/2021, 05:50:00,32,31.90972222,0,NA
B,08/11/2021, 06:00:00,32,31.91666667,0,NA
B,08/11/2021, 06:10:00,32,31.92361111,0,NA
B,08/11/2021, 06:20:00,32,31.93055556,0,NA
B,08/11/2021, 06:30:00,32,31.9375,0,NA
B,08/11/2021, 06:40:00,32,31.94444444,0,NA
B,08/11/2021, 06:50:00,32,31.95138889,0,NA
B,08/11/2021, 07:00:00,32,31.95833333,0,NA
B,08/11/2021, 07:10:00,32,31.96527778,0,NA
B,08/11/2021, 07:20:00,32,31.97222222,0,NA
B,08/11/2021, 07:30:00,32,31.97916667,4,NA
B,08/11/2021, 07:40:00,32,31.98611111,10,NA
B,08/11/2021, 07:50:00,32,31.99305556,25,NA
B,08/11/2021, 08:00:00,32,32,41,NA
B,08/11/2021, 08:10:00,33,32.00694444,76,NA
B,08/11/2021, 08:20:00,33,32.01388889,107,NA
B,08/11/2021, 08:30:00,33,32.02083333,134,NA
B,08/11/2021, 08:40:00,33,32.02777778,235,NA
B,08/11/2021, 08:50:00,33,32.03472222,194,NA
B,08/11/2021, 09:00:00,33,32.04166667,221,NA
B,08/11/2021, 09:10:00,33,32.04861111,412,NA
B,08/11/2021, 09:20:00,33,32.05555556,226,NA
B,08/11/2021, 09:30:00,33,32.0625,319,NA
B,08/11/2021, 09:40:00,33,32.06944444,378,NA
B,08/11/2021, 09:50:00,33,32.07638889,355,NA
B,08/11/2021, 10:00:00,33,32.08333333,310,NA
B,08/11/2021, 10:10:00,33,32.09027778,430,NA
B,08/11/2021, 10:20:00,33,32.09722222,299,NA
B,08/11/2021, 10:30:00,33,32.10416667,114,NA
B,08/11/2021, 10:40:00,33,32.11111111,8,NA
B,08/11/2021, 10:50:00,33,32.11805556,10,NA
B,08/11/2021, 11:00:00,33,32.125,96,NA
B,08/11/2021, 11:10:00,33,32.13194444,165,NA
B,08/11/2021, 11:20:00,33,32.13888889,159,NA
B,08/11/2021, 11:30:00,33,32.14583333,172,NA
B,08/11/2021, 11:40:00,33,32.15277778,132,NA
B,08/11/2021, 11:50:00,33,32.15972222,192,NA
B,08/11/2021, 12:00:00,33,32.16666667,271,NA
B,08/11/2021, 12:10:00,33,32.17361111,250,NA
B,08/11/2021, 12:20:00,33,32.18055556,251,NA
B,08/11/2021, 12:30:00,33,32.1875,294,NA
B,08/11/2021, 12:40:00,33,32.19444444,230,NA
B,08/11/2021, 12:50:00,33,32.20138889,198,NA
B,08/11/2021, 13:00:00,33,32.20833333,157,NA
B,08/11/2021, 13:10:00,33,32.21527778,158,NA
